#   TM STN_ID        LAT        LON   ALTD RN_MSUM RN_MAX_1HR RN_MAX_1HR_OCUR_TMA RN_MAX_6HR RN_MAX_6HR_OCUR_TMA RN_MAX_10M RN_MAX_10M_OCUR_TMA=
202508,90,38.25085,128.56473,17.5,97.4,15.5,20250806,40.5,20250806,6.7,20250826,=
202508,92,38.05903,128.66298,75.4,81.3,31.7,20250806,267.6,20250806,10.4,20250806,=
202508,93,37.94738,127.75443,95.8,238.9,28.4,20250826,54.5,20250806,17.3,20250826,=
202508,95,38.14787,127.30420,155.5,430.9,47.4,20250825,106.4,20250813,24.2,20250825,=
202508,96,37.23952,131.86983,99.1,57.0,22.0,20250804,162.0,20250804,16.0,20250804,=
202508,98,37.90188,127.06070,115.6,354.7,46.2,20250814,121.4,20250813,15.0,20250825,=
202508,99,37.88589,126.76648,30.6,379.3,92.4,20250814,159.5,20250814,20.1,20250814,=
202508,100,37.67713,128.71834,772.4,52.2,15.5,20250806,23.5,20250806,8.7,20250806,=
202508,101,37.90262,127.73570,75.8,252.9,28.1,20250826,56.9,20250806,16.0,20250826,=
202508,102,37.97396,124.71237,36.0,130.0,39.4,20250813,59.7,20250813,11.7,20250813,=
202508,104,37.80456,128.85535,75.2,42.5,11.1,20250806,23.7,20250806,6.3,20250806,=
202508,105,37.75147,128.89099,27.1,41.1,15.9,20250806,22.2,20250806,6.4,20250806,=
202508,106,37.50709,129.12433,40.5,34.7,7.8,20250807,7.8,20250807,5.8,20250807,=
202508,108,37.57142,126.96580,85.7,290.3,32.7,20250813,83.6,20250813,16.5,20250813,=
202508,110,37.55891,126.79451,11.4,342.0,118.0,20250813,1463.0,20250813,25.3,20250813,=
202508,112,37.47772,126.62490,69.0,310.2,82.7,20250813,122.3,20250813,25.8,20250815,=
202508,113,37.46250,126.44087,7.1,314.0,67.5,20250813,1374.0,20250813,22.3,20250813,=
202508,114,37.33749,127.94659,150.1,110.9,24.1,20250813,45.7,20250813,9.3,20250813,=
202508,115,37.48129,130.89863,221.1,22.4,4.9,20250804,9.3,20250804,3.6,20250804,=
202508,116,37.44526,126.96402,624.8,233.0,30.0,20250830,495.0,20250813,15.5,20250830,=
202508,119,37.25746,126.98300,39.8,169.7,20.3,20250813,39.4,20250813,9.1,20250814,=
202508,121,37.18126,128.45743,240.5,80.3,13.6,20250813,21.9,20250813,8.4,20250813,=
202508,127,36.97045,127.95250,114.8,75.9,16.8,20250815,16.9,20250815,7.5,20250813,=
202508,128,36.71667,127.50000,58.0,10.1,3.3,20250826,27.0,20250826,10.0,20250812,=
202508,129,36.77658,126.49390,25.2,142.4,23.1,20250813,25.6,20250813,12.3,20250825,=
202508,130,36.99176,129.41278,49.0,13.4,3.7,20250806,4.8,20250804,2.0,20250804,=
202508,131,36.63924,127.44066,58.7,144.1,38.6,20250815,40.5,20250804,27.9,20250815,=
202508,133,36.37199,127.37210,67.8,105.5,27.9,20250826,44.5,20250804,10.7,20250826,=
202508,135,36.22025,127.99458,245.0,109.7,15.7,20250831,43.7,20250804,8.9,20250831,=
202508,136,36.57293,128.70733,141.3,66.5,34.4,20250804,51.1,20250804,10.9,20250804,=
202508,137,36.40837,128.15741,96.6,77.4,15.2,20250831,38.5,20250804,8.4,20250831,=
202508,138,36.03201,129.38002,3.9,93.3,16.0,20250812,39.0,20250804,9.2,20250805,=
202508,139,35.98330,129.41670,21.0,-99.9,-99.9,20250831,-99.9,20250831,-99.9,20250831,=
202508,140,36.00530,126.76135,27.9,152.9,36.1,20250826,76.9,20250826,12.1,20250826,=
202508,142,35.89083,128.66111,35.4,16.7,6.5,20250804,65.4,20250804,2.7,20250804,=
202508,143,35.87797,128.65296,54.3,158.0,45.2,20250804,97.7,20250804,11.8,20250804,=
202508,146,35.84092,127.11718,60.4,181.0,31.7,20250826,69.6,20250826,10.7,20250826,=
202508,151,35.59333,129.35222,12.6,219.0,80.5,20250803,270.0,20250812,23.0,20250803,=
202508,152,35.58237,129.33469,81.1,199.0,77.1,20250803,97.9,20250804,21.3,20250803,=
202508,153,35.16917,128.93444,4.0,54.9,5.6,20250831,132.1,20250812,5.6,20250831,=
202508,155,35.17019,128.57282,35.0,160.8,21.3,20250803,37.0,20250812,9.1,20250803,=
202508,156,35.17294,126.89156,70.3,432.6,74.8,20250803,151.1,20250803,22.8,20250831,=
