#   TM STN_ID        LAT        LON   ALTD TA_MAVG TMX_MAVG TMN_MAVG    TMX OCDT_TMX TA_DAVG_MAX OCDT_TA_DAVG_MAX TMN_INMON OCDT_TMN_INMON TA_DAVG_MIN OCDT_TA_DAVG_MIN=
202502,90,38.25085,128.56473,17.5,1.2,5.6,-3.3,16.7,20250228,11.1,20250228,-11.5,20250208,-6.3,20250205,=
202502,92,38.05903,128.66298,75.4,0.7,5.2,-3.2,15.4,20250227,10.9,20250228,-11.3,20250205,-7.3,20250205,=
202502,93,37.94738,127.75443,95.8,-3.7,3.2,-10.5,12.5,20250227,2.0,20250226,-17.3,20250208,-10.6,20250208,=
202502,95,38.14787,127.30420,155.5,-4.3,2.1,-11.1,11.8,20250227,2.4,20250228,-18.1,20250208,-11.1,20250205,=
202502,96,37.23952,131.86983,99.1,3.0,5.2,0.8,10.8,20250228,9.1,20250228,-5.3,20250207,-2.4,20250205,=
202502,98,37.90188,127.06070,115.6,-2.8,4.0,-8.5,14.2,20250228,5.0,20250228,-15.4,20250205,-10.3,20250204,=
202502,99,37.88589,126.76648,30.6,-4.0,2.7,-10.4,12.1,20250228,3.4,20250228,-17.3,20250206,-11.2,20250205,=
202502,100,37.67713,128.71834,772.4,-6.6,-1.3,-12.4,8.7,20250228,2.8,20250228,-20.0,20250208,-14.8,20250207,=
202502,101,37.90262,127.73570,75.8,-2.7,4.0,-9.4,12.8,20250227,4.3,20250226,-16.5,20250208,-9.5,20250208,=
202502,102,37.97396,124.71237,36.0,-0.1,2.2,-2.3,9.5,20250214,5.4,20250214,-9.2,20250207,-7.0,20250207,=
202502,104,37.80456,128.85535,75.2,1.1,6.1,-3.7,18.1,20250228,10.9,20250228,-11.2,20250208,-6.0,20250207,=
202502,105,37.75147,128.89099,27.1,1.8,6.5,-2.3,17.5,20250228,12.4,20250228,-10.4,20250205,-6.1,20250205,=
202502,106,37.50709,129.12433,40.5,1.7,6.9,-2.9,17.2,20250227,11.0,20250228,-10.2,20250208,-5.3,20250207,=
202502,108,37.57142,126.96580,85.7,-1.2,3.9,-5.3,14.2,20250227,7.8,20250228,-11.8,20250205,-9.0,20250204,=
202502,110,37.55891,126.79451,11.4,-2.1,3.9,-8.5,14.1,20250228,5.4,20250228,-14.2,20250206,-9.3,20250204,=
202502,112,37.47772,126.62490,69.0,-1.4,2.6,-4.8,12.3,20250228,6.5,20250228,-11.3,20250204,-9.4,20250204,=
202502,113,37.46250,126.44087,7.1,-1.4,2.9,-5.6,11.9,20250227,5.3,20250228,-12.0,20250206,-8.6,20250204,=
