#   TM STN_ID        LAT        LON   ALTD TA_MAVG TMX_MAVG TMN_MAVG    TMX OCDT_TMX TA_DAVG_MAX OCDT_TA_DAVG_MAX TMN_INMON OCDT_TMN_INMON TA_DAVG_MIN OCDT_TA_DAVG_MIN=
202511,90,38.25085,128.56473,17.5,10.3,14.9,5.6,20.5,20251116,14.7,20251130,-0.5,20251119,3.0,20251118,=
202511,92,38.05903,128.66298,75.4,10.2,14.5,5.9,20.7,20251116,14.7,20251116,-0.7,20251118,2.3,20251118,=
202511,93,37.94738,127.75443,95.8,5.7,12.9,-0.5,18.8,20251107,12.2,20251108,-6.7,20251119,-1.1,20251118,=
202511,95,38.14787,127.30420,155.5,5.6,12.6,-0.7,19.6,20251107,11.9,20251108,-7.0,20251119,-1.7,20251118,=
202511,96,37.23952,131.86983,99.1,13.3,15.4,11.1,18.3,20251113,16.6,20251116,4.5,20251119,6.7,20251118,=
202511,98,37.90188,127.06070,115.6,6.9,13.9,1.2,20.2,20251107,11.8,20251124,-5.0,20251119,-99.9,20251118,=
202511,99,37.88589,126.76648,30.6,5.8,13.1,-0.5,19.5,20251107,12.0,20251108,-6.9,20251119,-0.8,20251119,=
202511,100,37.67713,128.71834,772.4,3.2,9.5,-2.4,15.6,20251106,8.5,20251130,-10.5,20251119,-4.3,20251118,=
202511,101,37.90262,127.73570,75.8,6.3,13.9,0.1,19.8,20251107,12.9,20251101,-6.6,20251118,-0.4,20251118,=
202511,102,37.97396,124.71237,36.0,10.2,13.0,7.5,16.7,20251107,14.6,20251101,2.3,20251128,4.1,20251117,=
202511,104,37.80456,128.85535,75.2,9.8,15.2,4.7,21.3,20251116,15.0,20251116,-2.5,20251118,2.2,20251118,=
202511,105,37.75147,128.89099,27.1,11.2,16.1,7.1,22.0,20251116,15.7,20251130,-99.9,20251118,3.7,20251118,=
202511,106,37.50709,129.12433,40.5,10.5,15.7,5.7,21.9,20251116,14.5,20251130,-0.2,20251119,3.9,20251118,=
202511,108,37.57142,126.96580,85.7,9.0,14.2,4.6,19.9,20251107,14.5,20251108,-2.0,20251118,1.6,20251118,=
202511,110,37.55891,126.79451,11.4,7.9,14.2,1.5,20.4,20251107,14.1,20251108,-4.7,20251119,1.1,20251118,=
202511,112,37.47772,126.62490,69.0,9.2,13.3,5.4,18.4,20251107,14.6,20251108,-1.3,20251118,1.9,20251118,=
202511,113,37.46250,126.44087,7.1,9.4,13.6,5.1,18.7,20251107,14.7,20251108,-0.7,20251128,2.5,20251118,=
202511,114,37.33749,127.94659,150.1,7.1,13.6,1.6,19.7,20251107,12.8,20251101,-4.7,20251119,0.3,20251119,=
202511,115,37.48129,130.89863,221.1,11.9,15.0,9.2,18.7,20251109,15.4,20251116,2.3,20251118,4.3,20251118,=
202511,116,37.44526,126.96402,624.8,5.7,9.3,2.5,15.1,20251107,12.0,20251107,-6.4,20251118,-3.4,20251118,=
202511,119,37.25746,126.98300,39.8,8.3,14.1,3.2,20.2,20251107,14.1,20251108,-3.1,20251119,1.9,20251118,=
202511,121,37.18126,128.45743,240.5,6.0,13.7,-0.1,19.9,20251107,12.2,20251101,-6.8,20251119,-0.4,20251119,=
202511,127,36.97045,127.95250,114.8,6.6,14.0,0.5,20.2,20251107,12.4,20251101,-5.7,20251118,0.3,20251118,=
202511,128,36.71667,127.50000,58.0,6.7,-99.9,-99.9,-99.9,-999,12.7,20251108,-99.9,-999,1.3,20251118,=
202511,129,36.77658,126.49390,25.2,8.6,14.6,3.0,21.0,20251107,14.0,20251108,-2.4,20251129,3.8,20251128,=
202511,130,36.99176,129.41278,49.0,10.6,16.5,5.4,21.2,20251116,15.0,20251108,-0.4,20251118,3.6,20251118,=
202511,131,36.63924,127.44066,58.7,9.5,15.1,4.7,20.7,20251107,14.7,20251108,-0.9,20251129,3.1,20251118,=
202511,133,36.37199,127.37210,67.8,8.9,15.5,3.6,21.3,20251107,13.9,20251130,-2.5,20251129,3.0,20251118,=
202511,135,36.22025,127.99458,245.0,7.3,13.8,1.4,19.1,20251116,12.6,20251109,-5.7,20251129,1.8,20251129,=
202511,136,36.57293,128.70733,141.3,7.1,14.4,1.1,20.0,20251107,12.7,20251109,-6.0,20251129,1.1,20251118,=
202511,137,36.40837,128.15741,96.6,8.1,14.7,2.3,21.0,20251106,13.7,20251109,-5.0,20251129,1.6,20251129,=
202511,138,36.03201,129.38002,3.9,11.5,16.5,7.1,20.6,20251116,16.1,20251108,1.1,20251118,4.5,20251118,=
202511,139,35.98330,129.41670,21.0,-99.9,-99.9,-99.9,-99.9,-999,-99.9,-999,-99.9,-999,-99.9,-999,=
202511,140,36.00530,126.76135,27.9,9.4,15.1,4.5,19.8,20251107,14.1,20251108,-2.2,20251129,4.3,20251118,=
202511,142,35.89083,128.66111,35.4,8.8,-99.9,-99.9,-99.9,-999,14.0,20251109,-99.9,-999,3.5,20251118,=
202511,143,35.87797,128.65296,54.3,9.6,16.2,4.0,21.2,20251106,14.6,20251109,-2.7,20251129,4.6,20251118,=
202511,146,35.84092,127.11718,60.4,9.7,15.8,4.7,21.5,20251116,14.0,20251108,-0.3,20251129,4.5,20251118,=
202511,151,35.59333,129.35222,12.6,9.8,17.5,2.8,21.1,20251130,15.5,20251108,-3.6,20251129,3.1,20251119,=
202511,152,35.58237,129.33469,81.1,10.9,16.7,6.0,20.9,20251116,15.4,20251108,-0.5,20251129,4.1,20251118,=
202511,153,35.16917,128.93444,4.0,9.7,-99.9,-99.9,-99.9,-999,14.3,20251109,-99.9,-999,3.9,20251118,=
202511,155,35.17019,128.57282,35.0,11.5,17.0,7.0,20.9,20251107,15.5,20251109,1.5,20251129,5.7,20251118,=
202511,156,35.17294,126.89156,70.3,10.6,16.2,6.0,21.8,20251106,15.1,20251107,0.2,20251129,5.8,20251118,=
202511,158,35.12500,126.81167,12.8,9.2,-99.9,-99.9,-99.9,-999,14.5,20251108,-99.9,-999,5.7,20251128,=
202511,159,35.10468,129.03203,69.6,12.9,17.9,8.7,23.1,20251106,16.9,20251107,2.9,20251118,5.8,20251118,=
202511,160,35.11882,128.99995,512.0,8.7,12.6,5.4,17.5,20251106,13.0,20251107,-1.6,20251118,0.8,20251118,=
202511,161,35.08333,128.06667,8.0,8.1,-99.9,-99.9,-99.9,-999,13.8,20251109,-99.9,-999,3.2,20251128,=
202511,162,34.84541,128.43561,31.2,11.8,17.5,7.4,21.6,20251109,16.2,20251107,2.5,20251129,5.9,20251118,=
202511,163,34.99139,126.38306,10.9,10.3,15.3,5.3,21.0,20251107,15.4,20251101,-0.7,20251129,6.1,20251119,=
202511,165,34.81732,126.38151,44.7,11.1,15.1,7.6,21.7,20251107,15.5,20251107,1.7,20251129,6.4,20251119,=
202511,167,34.84667,127.61250,17.9,11.1,17.0,5.8,22.2,20251106,15.9,20251107,-0.1,20251129,5.9,20251118,=
202511,168,34.73929,127.74063,65.9,12.0,16.1,8.6,20.4,20251107,16.7,20251107,3.9,20251118,5.9,20251118,=
202511,169,34.68719,125.45105,75.1,12.5,16.1,10.0,22.5,20251107,15.9,20251107,5.9,20251128,8.0,20251128,=
202511,170,34.39590,126.70182,35.4,11.6,17.5,7.2,22.6,20251107,15.6,20251109,1.2,20251129,7.5,20251128,=
202511,172,35.34824,126.59900,52.4,9.3,15.4,3.6,21.9,20251107,14.5,20251108,-2.4,20251129,4.3,20251118,=
202511,174,35.02040,127.36940,165.0,8.1,15.6,1.7,21.4,20251106,13.4,20251109,-4.5,20251129,3.5,20251118,=
202511,175,34.47211,126.32380,478.5,9.3,13.7,6.4,19.1,20251107,14.7,20251107,2.1,20251119,4.2,20251128,=
202511,177,36.65759,126.68772,27.7,8.6,15.0,2.8,20.4,20251107,13.7,20251101,-4.0,20251129,3.2,20251128,=
202511,181,36.63994,127.38458,33.5,7.1,14.3,0.8,20.1,20251107,12.7,20251101,-4.5,20251129,1.9,20251118,=
202511,182,33.51667,126.50000,26.5,14.1,17.3,10.6,22.9,20251107,19.0,20251107,4.4,20251129,9.4,20251128,=
202511,184,33.51411,126.52969,20.8,14.4,18.1,11.3,23.0,20251130,19.0,20251107,5.5,20251129,10.0,20251128,=
202511,185,33.29382,126.16283,71.4,14.5,17.2,11.8,23.2,20251107,18.5,20251107,7.5,20251128,9.7,20251118,=
202511,188,33.38677,126.88020,20.3,13.7,17.5,9.8,22.3,20251107,19.9,20251107,4.0,20251129,8.7,20251128,=
202511,189,33.24616,126.56530,51.9,15.2,19.8,11.8,24.2,20251106,19.7,20251107,7.0,20251126,10.5,20251118,=
202511,192,35.16378,128.04004,29.4,8.1,16.3,1.8,21.0,20251106,13.3,20251109,-3.1,20251129,3.6,20251128,=
202511,201,37.70739,126.44634,47.8,7.4,12.9,2.0,18.4,20251107,12.8,20251109,-4.2,20251118,0.5,20251118,=
202511,202,37.48863,127.49446,47.3,7.5,13.9,2.2,19.0,20251107,13.1,20251109,-4.3,20251119,0.9,20251119,=
202511,203,37.26399,127.48421,80.1,7.3,14.5,0.9,19.7,20251107,13.1,20251101,-5.5,20251119,1.0,20251119,=
202511,211,38.05991,128.16811,202.0,5.9,12.5,0.3,18.1,20251107,11.9,20251130,-6.4,20251119,-1.1,20251119,=
202511,212,37.68360,127.88043,140.2,5.9,13.2,0.4,19.0,20251107,12.3,20251101,-5.9,20251119,-0.6,20251118,=
202511,216,37.17038,128.98929,714.5,5.5,11.9,-99.9,18.3,20251106,10.2,20251108,-7.1,20251119,-2.1,20251118,=
202511,217,37.37732,128.67348,312.0,5.6,13.9,-0.7,20.5,20251107,12.3,20251109,-7.9,20251119,-1.2,20251119,=
202511,221,37.15928,128.19433,264.6,5.4,12.7,-1.0,18.6,20251107,11.7,20251101,-6.9,20251119,-1.2,20251119,=
202511,226,36.48761,127.73415,171.3,6.7,14.2,0.6,19.9,20251106,12.4,20251109,-5.1,20251129,1.7,20251128,=
202511,229,36.62544,125.55954,104.8,10.9,13.4,8.9,17.0,20251107,14.7,20251108,3.9,20251128,4.9,20251118,=
202511,230,37.26450,126.10297,12.0,10.2,13.6,6.1,17.4,20251107,15.1,20251108,-0.4,20251119,3.4,20251128,=
202511,232,36.76217,127.29282,84.8,7.4,14.4,1.3,19.8,20251107,12.9,20251101,-4.5,20251129,2.1,20251128,=
202511,235,36.32724,126.55744,10.0,10.0,16.0,4.9,20.5,20251109,15.3,20251108,-0.5,20251129,4.8,20251128,=
202511,236,36.27242,126.92079,13.4,7.9,15.3,2.0,20.5,20251106,13.1,20251109,-4.1,20251129,3.6,20251118,=
202511,238,36.10563,127.48175,170.2,7.5,15.3,1.6,20.9,20251107,13.6,20251109,-4.6,20251129,2.7,20251118,=
202511,239,36.48522,127.24438,89.5,8.5,14.8,3.4,20.6,20251107,13.3,20251109,-2.7,20251129,2.9,20251118,=
202511,243,35.72961,126.71657,12.2,9.7,15.6,4.6,21.4,20251107,14.0,20251101,-1.3,20251129,4.5,20251118,=
202511,244,35.61203,127.28556,247.0,7.4,15.0,1.2,21.6,20251106,12.6,20251109,-4.4,20251129,3.4,20251128,=
202511,245,35.56337,126.83904,68.7,9.4,15.4,4.1,21.8,20251107,14.1,20251108,-2.1,20251129,3.9,20251118,=
202511,247,35.42130,127.39652,133.5,7.9,15.2,2.1,21.3,20251106,13.3,20251108,-3.7,20251129,3.5,20251118,=
202511,248,35.65696,127.52031,406.9,6.2,13.8,0.1,20.1,20251106,12.7,20251130,-5.1,20251129,1.8,20251128,=
202511,251,35.42661,126.69700,58.8,9.1,15.3,3.6,21.4,20251107,14.7,20251108,-2.0,20251129,3.8,20251118,=
202511,252,35.28366,126.47784,37.2,9.5,15.1,4.1,21.0,20251107,14.1,20251108,-1.7,20251129,4.7,20251118,=
202511,253,35.22981,128.89075,54.6,11.0,17.5,5.9,22.2,20251106,15.1,20251106,-0.4,20251129,4.8,20251118,=
202511,254,35.37131,127.12860,129.4,7.9,15.1,2.1,21.7,20251107,12.7,20251109,-3.7,20251129,3.6,20251118,=
202511,255,35.22655,128.67260,51.0,11.3,17.3,6.4,21.7,20251107,15.3,20251109,0.2,20251129,5.3,20251118,=
202511,257,35.30737,129.02009,6.3,11.1,17.8,5.5,23.3,20251106,16.0,20251108,-0.5,20251129,5.6,20251118,=
202511,258,34.76335,127.21226,1.4,10.2,16.6,4.4,21.6,20251107,15.0,20251109,-2.4,20251129,5.9,20251119,=
202511,259,34.64457,126.78408,16.2,10.2,16.9,4.5,22.7,20251106,14.9,20251109,-1.7,20251129,6.3,20251129,=
202511,260,34.68886,126.91951,44.0,9.4,16.8,3.0,22.2,20251106,15.2,20251108,-3.5,20251129,5.4,20251129,=
