#   TM STN_ID        LAT        LON   ALTD RN_MSUM RN_MAX_1HR RN_MAX_1HR_OCUR_TMA RN_MAX_6HR RN_MAX_6HR_OCUR_TMA RN_MAX_10M RN_MAX_10M_OCUR_TMA=
202505,90,38.25085,128.56473,17.5,72.2,9.6,20250509,36.0,20250509,2.0,20250509,=
202505,92,38.05903,128.66298,75.4,59.5,4.7,20250522,171.9,20250509,2.4,20250522,=
202505,93,37.94738,127.75443,95.8,69.3,6.2,20250501,15.0,20250501,1.7,20250501,=
202505,95,38.14787,127.30420,155.5,86.7,7.8,20250515,12.3,20250501,2.7,20250515,=
202505,96,37.23952,131.86983,99.1,37.5,4.0,20250517,75.0,20250503,1.5,20250517,=
202505,98,37.90188,127.06070,115.6,104.0,11.6,20250516,20.2,20250501,6.9,20250516,=
202505,99,37.88589,126.76648,30.6,98.2,8.6,20250516,19.6,20250501,5.7,20250516,=
202505,100,37.67713,128.71834,772.4,83.2,6.7,20250528,16.5,20250517,4.5,20250528,=
202505,101,37.90262,127.73570,75.8,85.0,6.5,20250516,15.3,20250501,3.6,20250516,=
202505,102,37.97396,124.71237,36.0,83.5,10.2,20250523,21.6,20250523,2.9,20250523,=
202505,104,37.80456,128.85535,75.2,58.0,4.6,20250522,13.1,20250509,2.2,20250522,=
202505,105,37.75147,128.89099,27.1,53.8,5.7,20250517,13.7,20250517,1.9,20250524,=
202505,106,37.50709,129.12433,40.5,39.0,6.7,20250516,16.1,20250517,1.4,20250516,=
202505,108,37.57142,126.96580,85.7,123.6,14.2,20250516,34.0,20250516,7.7,20250516,=
202505,110,37.55891,126.79451,11.4,55.7,7.3,20250501,90.6,20250501,2.9,20250501,=
202505,112,37.47772,126.62490,69.0,98.2,24.1,20250516,29.6,20250516,8.7,20250516,=
202505,113,37.46250,126.44087,7.1,72.0,8.8,20250501,160.2,20250501,2.8,20250516,=
202505,114,37.33749,127.94659,150.1,64.1,6.1,20250501,14.0,20250517,1.7,20250501,=
202505,115,37.48129,130.89863,221.1,88.4,9.3,20250509,27.4,20250509,2.0,20250509,=
202505,116,37.44526,126.96402,624.8,147.0,16.5,20250516,288.5,20250516,6.0,20250516,=
202505,119,37.25746,126.98300,39.8,74.3,9.5,20250516,20.5,20250501,8.5,20250516,=
202505,121,37.18126,128.45743,240.5,103.3,9.3,20250528,22.9,20250517,3.3,20250529,=
202505,127,36.97045,127.95250,114.8,114.0,11.0,20250501,24.9,20250501,9.7,20250529,=
202505,128,36.71667,127.50000,58.0,12.2,4.7,20250501,37.2,20250501,4.0,20250515,=
202505,129,36.77658,126.49390,25.2,73.7,7.3,20250503,22.5,20250503,2.1,20250516,=
202505,130,36.99176,129.41278,49.0,92.3,10.3,20250517,25.4,20250517,2.3,20250517,=
202505,131,36.63924,127.44066,58.7,103.5,9.9,20250501,26.6,20250501,3.3,20250501,=
202505,133,36.37199,127.37210,67.8,93.4,14.5,20250501,35.7,20250501,8.3,20250501,=
202505,135,36.22025,127.99458,245.0,116.2,22.0,20250529,23.9,20250529,15.2,20250529,=
202505,136,36.57293,128.70733,141.3,106.6,14.7,20250528,25.8,20250517,8.3,20250528,=
202505,137,36.40837,128.15741,96.6,105.5,7.8,20250503,20.5,20250517,2.5,20250509,=
202505,138,36.03201,129.38002,3.9,89.7,8.9,20250516,21.1,20250517,3.2,20250501,=
202505,139,35.98330,129.41670,21.0,-99.9,-99.9,20250531,-99.9,20250531,-99.9,20250531,=
202505,140,36.00530,126.76135,27.9,81.1,10.3,20250515,14.0,20250509,6.7,20250501,=
202505,142,35.89083,128.66111,35.4,9.3,3.1,20250501,28.5,20250501,2.0,20250503,=
202505,143,35.87797,128.65296,54.3,103.6,22.3,20250528,27.6,20250501,10.3,20250528,=
202505,146,35.84092,127.11718,60.4,121.8,18.4,20250501,35.4,20250501,7.6,20250501,=
202505,151,35.59333,129.35222,12.6,97.5,11.0,20250516,173.5,20250509,3.5,20250516,=
202505,152,35.58237,129.33469,81.1,107.1,11.1,20250516,33.8,20250517,3.5,20250516,=
202505,153,35.16917,128.93444,4.0,58.2,6.6,20250516,94.9,20250516,2.3,20250516,=
202505,155,35.17019,128.57282,35.0,137.4,13.3,20250516,46.1,20250516,3.5,20250516,=
202505,156,35.17294,126.89156,70.3,102.8,15.2,20250501,31.8,20250516,4.6,20250516,=
202505,158,35.12500,126.81167,12.8,13.5,3.4,20250516,63.6,20250516,1.8,20250509,=
202505,159,35.10468,129.03203,69.6,132.7,13.6,20250516,52.6,20250516,4.1,20250516,=
202505,160,35.11882,128.99995,512.0,98.5,12.0,20250516,165.0,20250516,4.0,20250516,=
202505,161,35.08333,128.06667,8.0,21.9,2.9,20250509,53.7,20250516,1.4,20250528,=
202505,162,34.84541,128.43561,31.2,166.7,13.9,20250516,54.8,20250516,8.2,20250516,=
202505,163,34.99139,126.38306,10.9,90.1,9.9,20250516,210.4,20250516,2.7,20250516,=
202505,165,34.81732,126.38151,44.7,109.5,11.3,20250516,40.0,20250516,3.1,20250516,=
202505,167,34.84667,127.61250,17.9,195.0,22.0,20250501,452.5,20250516,8.5,20250501,=
202505,168,34.73929,127.74063,65.9,180.3,12.7,20250516,46.3,20250516,5.4,20250501,=
202505,169,34.68719,125.45105,75.1,111.4,13.9,20250509,38.7,20250509,6.1,20250516,=
