#   TM STN_ID        LAT        LON   ALTD TA_MAVG TMX_MAVG TMN_MAVG    TMX OCDT_TMX TA_DAVG_MAX OCDT_TA_DAVG_MAX TMN_INMON OCDT_TMN_INMON TA_DAVG_MIN OCDT_TA_DAVG_MIN=
202509,90,38.25085,128.56473,17.5,22.2,25.9,18.6,31.9,20250901,27.5,20250901,13.6,20250922,17.3,20250920,=
202509,92,38.05903,128.66298,75.4,22.0,25.6,18.7,33.9,20250901,27.9,20250906,13.6,20250930,16.8,20250920,=
202509,93,37.94738,127.75443,95.8,21.5,26.7,17.2,32.5,20250905,25.6,20250905,12.3,20250922,17.6,20250930,=
202509,95,38.14787,127.30420,155.5,21.2,26.4,16.8,32.0,20250905,25.7,20250905,11.7,20250922,17.2,20250922,=
202509,96,37.23952,131.86983,99.1,24.1,25.9,22.4,29.1,20250917,27.3,20250901,18.4,20250928,20.8,20250929,=
202509,98,37.90188,127.06070,115.6,21.5,26.8,17.7,31.7,20250905,26.1,20250905,13.5,20250922,17.8,20250930,=
202509,99,37.88589,126.76648,30.6,21.2,26.8,17.5,31.7,20250905,25.8,20250905,13.5,20250929,17.4,20250930,=
202509,100,37.67713,128.71834,772.4,17.2,22.2,12.2,29.2,20250901,23.5,20250901,5.0,20250930,12.5,20250930,=
202509,101,37.90262,127.73570,75.8,21.6,26.9,17.7,32.8,20250905,26.0,20250905,13.0,20250922,17.6,20250930,=
202509,102,37.97396,124.71237,36.0,22.2,25.0,19.7,28.5,20250910,25.8,20250905,16.5,20250919,19.0,20250919,=
202509,104,37.80456,128.85535,75.2,22.0,26.4,18.1,35.0,20250901,28.9,20250906,13.6,20250930,17.2,20250920,=
202509,105,37.75147,128.89099,27.1,23.3,27.3,19.8,34.8,20250901,29.5,20250906,15.3,20250930,18.0,20250920,=
202509,106,37.50709,129.12433,40.5,22.4,26.7,18.8,35.2,20250901,28.1,20250906,13.7,20250930,17.7,20250921,=
202509,108,37.57142,126.96580,85.7,23.5,27.4,20.3,33.0,20250905,27.9,20250905,16.6,20250929,19.4,20250919,=
202509,110,37.55891,126.79451,11.4,23.3,28.2,19.2,33.4,20250905,27.8,20250905,15.2,20250921,19.2,20250929,=
202509,112,37.47772,126.62490,69.0,23.5,26.7,20.6,31.7,20250905,27.8,20250905,16.9,20250921,19.5,20250920,=
202509,113,37.46250,126.44087,7.1,23.6,27.1,20.5,32.0,20250911,27.4,20250903,17.1,20250930,19.9,20250929,=
202509,114,37.33749,127.94659,150.1,22.4,27.4,18.8,33.4,20250905,27.4,20250901,14.2,20250911,18.1,20250930,=
202509,115,37.48129,130.89863,221.1,23.3,26.2,21.0,30.3,20250906,27.0,20250906,17.3,20250920,19.0,20250920,=
202509,116,37.44526,126.96402,624.8,19.7,23.4,17.1,30.0,20250905,23.7,20250903,13.3,20250929,14.9,20250919,=
202509,119,37.25746,126.98300,39.8,22.8,26.9,19.3,32.1,20250905,27.2,20250905,14.8,20250930,18.3,20250930,=
202509,121,37.18126,128.45743,240.5,21.4,27.3,17.4,33.5,20250903,26.0,20250905,12.5,20250922,17.2,20250930,=
202509,127,36.97045,127.95250,114.8,22.6,27.6,18.8,33.8,20250905,27.4,20250906,14.8,20250930,18.2,20250930,=
202509,128,36.71667,127.50000,58.0,22.3,-99.9,-99.9,-99.9,-999,26.9,20250906,-99.9,-999,17.9,20250930,=
202509,129,36.77658,126.49390,25.2,22.8,27.1,19.2,32.2,20250905,27.7,20250905,13.9,20250930,18.1,20250930,=
202509,130,36.99176,129.41278,49.0,22.6,26.7,19.1,34.9,20250906,28.5,20250906,14.2,20250930,18.7,20250920,=
202509,131,36.63924,127.44066,58.7,24.2,28.2,21.0,34.3,20250905,29.0,20250905,16.7,20250930,20.0,20250930,=
202509,133,36.37199,127.37210,67.8,23.3,27.7,20.1,33.6,20250905,28.1,20250905,15.7,20250930,19.3,20250930,=
202509,135,36.22025,127.99458,245.0,21.6,26.2,18.1,32.3,20250901,26.4,20250906,12.3,20250930,17.4,20250930,=
202509,136,36.57293,128.70733,141.3,22.6,27.8,18.6,34.7,20250905,27.3,20250901,14.5,20250922,18.7,20250930,=
202509,137,36.40837,128.15741,96.6,22.8,27.7,19.2,33.9,20250901,27.4,20250906,13.8,20250930,18.4,20250930,=
202509,138,36.03201,129.38002,3.9,24.2,27.3,21.6,34.9,20250906,29.6,20250906,17.0,20250930,20.6,20250909,=
202509,139,35.98330,129.41670,21.0,-99.9,-99.9,-99.9,-99.9,-999,-99.9,-999,-99.9,-999,-99.9,-999,=
202509,140,36.00530,126.76135,27.9,23.5,27.6,20.3,33.1,20250903,27.8,20250906,15.3,20250930,19.6,20250930,=
