#   TM STN_ID        LAT        LON   ALTD RN_MSUM RN_MAX_1HR RN_MAX_1HR_OCUR_TMA RN_MAX_6HR RN_MAX_6HR_OCUR_TMA RN_MAX_10M RN_MAX_10M_OCUR_TMA=
202507,90,38.25085,128.56473,17.5,148.6,22.6,20250714,58.0,20250714,5.7,20250714,=
202507,92,38.05903,128.66298,75.4,170.1,22.5,20250714,289.1,20250714,9.5,20250714,=
202507,93,37.94738,127.75443,95.8,288.5,54.6,20250720,129.0,20250720,11.0,20250720,=
202507,95,38.14787,127.30420,155.5,205.7,41.7,20250720,90.5,20250720,11.3,20250720,=
202507,96,37.23952,131.86983,99.1,43.0,11.0,20250714,203.0,20250714,2.5,20250715,=
202507,98,37.90188,127.06070,115.6,259.4,26.8,20250720,82.7,20250720,10.6,20250717,=
202507,99,37.88589,126.76648,30.6,262.6,33.7,20250720,69.4,20250720,9.1,20250716,=
202507,100,37.67713,128.71834,772.4,147.6,14.5,20250715,24.8,20250719,5.5,20250715,=
202507,101,37.90262,127.73570,75.8,286.0,46.6,20250720,94.5,20250720,10.5,20250720,=
202507,102,37.97396,124.71237,36.0,94.5,40.0,20250716,66.5,20250716,12.3,20250702,=
202507,104,37.80456,128.85535,75.2,131.9,10.5,20250714,31.4,20250715,5.2,20250715,=
202507,105,37.75147,128.89099,27.1,128.2,14.0,20250719,28.1,20250715,4.9,20250719,=
202507,106,37.50709,129.12433,40.5,80.1,6.9,20250714,32.9,20250714,2.8,20250717,=
202507,108,37.57142,126.96580,85.7,293.9,32.5,20250717,66.0,20250716,19.0,20250717,=
202507,110,37.55891,126.79451,11.4,263.6,35.5,20250717,377.9,20250717,12.2,20250708,=
202507,112,37.47772,126.62490,69.0,260.1,25.9,20250719,46.5,20250717,15.6,20250720,=
202507,113,37.46250,126.44087,7.1,217.3,43.2,20250717,375.9,20250717,15.0,20250717,=
202507,114,37.33749,127.94659,150.1,235.4,20.9,20250719,43.6,20250719,8.1,20250719,=
202507,115,37.48129,130.89863,221.1,168.3,28.5,20250714,87.3,20250714,10.2,20250714,=
202507,116,37.44526,126.96402,624.8,309.5,42.0,20250717,789.0,20250717,18.0,20250717,=
