#   TM STN_ID        LAT        LON   ALTD TS_MAVG TS_MAX OCDT_TS_MAX TS_MIN OCDT_TS_MIN=
202501,90,38.25085,128.56473,17.5,-0.5,11.1,20250127,-8.4,20250109,=
202501,93,37.94738,127.75443,95.8,-2.0,8.2,20250125,-9.7,20250104,=
202501,95,38.14787,127.30420,155.5,-1.0,6.3,20250125,-7.5,20250104,=
202501,98,37.90188,127.06070,115.6,-1.2,6.4,20250122,-7.0,20250104,=
202501,99,37.88589,126.76648,30.6,-0.6,13.1,20250125,-8.5,20250110,=
202501,100,37.67713,128.71834,772.4,-3.7,6.6,20250124,-10.4,20250111,=
202501,101,37.90262,127.73570,75.8,-2.1,16.4,20250125,-12.0,20250103,=
202501,102,37.97396,124.71237,36.0,1.2,19.8,20250119,-9.9,20250109,=
202501,104,37.80456,128.85535,75.2,-0.8,12.8,20250127,-9.9,20250109,=
202501,105,37.75147,128.89099,27.1,-0.6,16.1,20250112,-12.1,20250109,=
202501,106,37.50709,129.12433,40.5,0.2,26.4,20250118,-10.2,20250109,=
202501,108,37.57142,126.96580,85.7,-1.1,12.9,20250125,-8.0,20250110,=
202501,112,37.47772,126.62490,69.0,-99.9,11.7,20250125,-6.0,20250110,=
202501,114,37.33749,127.94659,150.1,-1.5,13.1,20250125,-9.3,20250110,=
202501,115,37.48129,130.89863,221.1,1.3,10.7,20250121,-0.7,20250130,=
202501,119,37.25746,126.98300,39.8,-0.2,21.0,20250125,-9.4,20250110,=
202501,121,37.18126,128.45743,240.5,-0.9,20.8,20250125,-12.5,20250110,=
202501,127,36.97045,127.95250,114.8,-0.3,12.7,20250125,-8.0,20250110,=
202501,129,36.77658,126.49390,25.2,1.1,13.8,20250114,-6.4,20250110,=
202501,130,36.99176,129.41278,49.0,0.6,18.9,20250124,-8.6,20250110,=
202501,131,36.63924,127.44066,58.7,2.0,22.6,20250125,-4.5,20250110,=
202501,133,36.37199,127.37210,67.8,0.7,14.9,20250125,-8.9,20250110,=
202501,135,36.22025,127.99458,245.0,-0.8,15.5,20250101,-9.4,20250105,=
202501,136,36.57293,128.70733,141.3,-1.5,22.1,20250125,-13.2,20250110,=
202501,137,36.40837,128.15741,96.6,-0.3,8.1,20250126,-7.5,20250110,=
202501,138,36.03201,129.38002,3.9,1.9,19.0,20250131,-8.0,20250110,=
202501,140,36.00530,126.76135,27.9,1.9,14.4,20250125,-2.4,20250118,=
202501,143,35.87797,128.65296,54.3,0.7,17.3,20250124,-10.0,20250110,=
202501,146,35.84092,127.11718,60.4,1.1,17.2,20250125,-6.8,20250110,=
202501,152,35.58237,129.33469,81.1,2.8,26.9,20250124,-7.4,20250110,=
202501,155,35.17019,128.57282,35.0,3.2,20.4,20250124,-4.4,20250110,=
202501,156,35.17294,126.89156,70.3,2.6,17.2,20250125,-2.9,20250119,=
202501,159,35.10468,129.03203,69.6,4.1,27.8,20250124,-6.8,20250110,=
202501,162,34.84541,128.43561,31.2,1.5,16.9,20250124,-7.1,20250110,=
202501,165,34.81732,126.38151,44.7,3.5,27.7,20250125,-4.6,20250129,=
202501,168,34.73929,127.74063,65.9,3.0,19.8,20250124,-7.6,20250110,=
202501,169,34.68719,125.45105,75.1,5.7,21.5,20250125,-4.1,20250109,=
202501,170,34.39590,126.70182,35.4,2.6,13.7,20250124,-1.7,20250110,=
202501,172,35.34824,126.59900,52.4,1.7,11.8,20250125,-3.2,20250118,=
202501,174,35.02040,127.36940,165.0,1.6,15.3,20250125,-1.9,20250130,=
202501,177,36.65759,126.68772,27.7,-99.9,8.8,20250122,-5.5,20250110,=
202501,181,36.63994,127.38458,33.5,-0.2,11.7,20250123,-7.8,20250110,=
202501,184,33.51411,126.52969,20.8,6.7,25.1,20250123,-1.2,20250118,=
202501,185,33.29382,126.16283,71.4,7.0,24.2,20250125,-0.8,20250130,=
202501,188,33.38677,126.88020,20.3,4.7,15.1,20250124,-0.6,20250130,=
